Occasion,Date,Time,Tag_ID,Tag_ID_cor,Site,Species,Section,Length,Weight,Recap,Mortality,Potential_error,error_corrected,Comments
2,02/06/2021,14:24:00.614,900.226001698407,ID900.226001698407,NorthCampus_CMR,creek_chub,20,95,8.4,n,n,n,NA,
2,02/06/2021,14:24:15.418,900.226001698470,ID900.226001698470,NorthCampus_CMR,creek_chub,20,87,6,n,n,n,NA,
2,02/06/2021,14:24:33.989,900.226001698481,ID900.226001698481,NorthCampus_CMR,green_sunfish,20,74,6.4,n,n,n,NA,
2,02/06/2021,14:25:18.859,900.226001698482,ID900.226001698482,NorthCampus_CMR,bluehead_chub,20,63,2.8,n,n,n,NA,
2,02/06/2021,NA,NA,NA,NorthCampus_CMR,NA,21,NA,NA,NA,NA,n,NA,NO_FISH
2,02/06/2021,13:59:03.048,900.226001167804,ID900.226001167804,NorthCampus_CMR,creek_chub,22,100,10.8,y,n,n,NA,
2,02/06/2021,13:59:40.757,900.226001698427,ID900.226001698427,NorthCampus_CMR,redbreast_sunfish,22,124,30.1,n,n,n,NA,
2,02/06/2021,14:00:03.282,900.226001698491,ID900.226001698491,NorthCampus_CMR,green_sunfish,22,92,14.3,n,n,n,NA,
2,02/06/2021,14:00:52.265,900.226001698484,ID900.226001698484,NorthCampus_CMR,creek_chub,22,120,18.8,n,n,n,NA,
2,02/06/2021,14:01:12.049,900.226001698463,ID900.226001698463,NorthCampus_CMR,bluehead_chub,22,115,17,n,n,n,NA,
2,02/06/2021,14:01:36.271,900.226001698429,ID900.226001698429,NorthCampus_CMR,creek_chub,22,87,6.4,n,n,n,NA,
2,02/06/2021,14:01:58.470,900.226001698423,ID900.226001698423,NorthCampus_CMR,green_sunfish,22,83,9.6,n,n,n,NA,
2,02/06/2021,14:07:07.151,900.226001167726,ID900.226001167726,NorthCampus_CMR,creek_chub,23,94,8.9,y,n,n,NA,
2,02/06/2021,14:07:32.018,900.226001167722,ID900.226001167722,NorthCampus_CMR,creek_chub,23,95,9,y,n,n,NA,
2,02/06/2021,14:07:58.711,900.226001167753,ID900.226001167753,NorthCampus_CMR,creek_chub,23,88,6.9,y,n,n,NA,
2,02/06/2021,14:08:14.568,900.226001698450,ID900.226001698450,NorthCampus_CMR,striped_jumprock,23,164,40.3,n,n,n,NA,
2,02/06/2021,14:08:37.724,900.226001698469,ID900.226001698469,NorthCampus_CMR,creek_chub,23,90,7.5,n,n,n,NA,
2,02/06/2021,14:08:58.971,900.226001698446,ID900.226001698446,NorthCampus_CMR,green_sunfish,23,89,10.4,n,n,n,NA,
2,02/06/2021,14:12:43.054,900.226001698456,ID900.226001698456,NorthCampus_CMR,creek_chub,24,60,2.4,n,n,n,NA,
2,02/06/2021,14:13:08.623,900.226001698431,ID900.226001698431,NorthCampus_CMR,green_sunfish,24,61,3.5,n,n,n,NA,
2,02/06/2021,NA,NA,NA,NorthCampus_CMR,NA,25,NA,NA,NA,NA,n,NA,NO_FISH
2,02/06/2021,14:16:44.812,900.226001167873,ID900.226001167873,NorthCampus_CMR,creek_chub,26,94,9.7,y,n,n,NA,
2,02/06/2021,14:17:16.480,900.226001167893,ID900.226001167893,NorthCampus_CMR,creek_chub,26,111,14.8,y,n,n,NA,
2,02/06/2021,14:17:42.567,900.226001167887,ID900.226001167887,NorthCampus_CMR,creek_chub,26,95,9.9,y,n,n,NA,
2,02/06/2021,14:18:03.683,900.226001698480,ID900.226001698480,NorthCampus_CMR,creek_chub,26,94,8.5,n,n,n,NA,
2,02/06/2021,14:18:38.703,900.226001698408,ID900.226001698408,NorthCampus_CMR,green_sunfish,26,102,16.7,n,n,n,NA,
2,02/06/2021,14:19:08.497,900.226001698436,ID900.226001698436,NorthCampus_CMR,bluehead_chub,26,69,3.7,n,n,n,NA,
2,02/21/2021,NA,NA,NA,NorthCampus_CMR,NA,27,NA,NA,NA,NA,n,NA,NO_FISH
2,02/21/2021,NA,NA,NA,NorthCampus_CMR,NA,28,NA,NA,NA,NA,n,NA,NO_FISH
2,02/21/2021,08:57:25.296,900.226001698582,ID900.226001698582,NorthCampus_CMR,creek_chub,29,63,2.1,n,n,n,NA,
2,02/21/2021,08:58:14.917,900.226001167834,ID900.226001167834,NorthCampus_CMR,bluehead_chub,29,72,5,y,n,n,NA,
2,02/21/2021,09:01:22.772,900.226001167815,ID900.226001167815,NorthCampus_CMR,creek_chub,30,89,6.8,y,n,n,NA,
2,02/21/2021,09:01:44.091,900.226001167821,ID900.226001167821,NorthCampus_CMR,creek_chub,30,83,6,y,n,n,NA,
2,02/21/2021,09:02:05.356,900.226001167793,ID900.226001167793,NorthCampus_CMR,bluehead_chub,30,104,12.7,y,n,n,NA,injured
2,02/21/2021,09:02:35.817,900.226001698451,ID900.226001698451,NorthCampus_CMR,bluehead_chub,30,150,40,n,n,n,NA,male
2,02/21/2021,09:03:25.853,900.226001698552,ID900.226001698552,NorthCampus_CMR,bluehead_chub,30,118,18.3,n,n,n,NA,
2,02/21/2021,09:03:56.554,900.226001698537,ID900.226001698537,NorthCampus_CMR,creek_chub,30,81,5.2,n,n,n,NA,
2,02/21/2021,09:05:35.693,900.226001698587,ID900.226001698587,NorthCampus_CMR,creek_chub,31,102,12.4,n,n,n,NA,
2,02/21/2021,09:05:58.664,900.226001698518,ID900.226001698518,NorthCampus_CMR,green_sunfish,31,87,9,n,n,n,NA,
2,02/21/2021,09:06:36.836,900.226001698515,ID900.226001698515,NorthCampus_CMR,creek_chub,31,84,5.2,n,n,n,NA,
2,02/21/2021,09:07:16.809,900.226001698583,ID900.226001698583,NorthCampus_CMR,green_sunfish,31,77,7.2,n,n,n,NA,
2,02/21/2021,09:08:42.870,900.226001698525,ID900.226001698525,NorthCampus_CMR,bluegill,32,82,7.1,n,n,n,NA,
2,02/21/2021,NA,NA,NA,NorthCampus_CMR,NA,33,NA,NA,NA,NA,n,NA,NO_FISH
2,02/21/2021,09:25:34.647,900.226001698556,ID900.226001698556,NorthCampus_CMR,bluegill,34,91,9.8,n,n,n,NA,
2,02/21/2021,09:26:04.620,900.226001698524,ID900.226001698524,NorthCampus_CMR,creek_chub,34,138,32.5,n,n,y,y,5/18/21 SK species ID corrected: creek chubsucker to creek chub
2,02/21/2021,09:26:48.155,900.226001698553,ID900.226001698553,NorthCampus_CMR,bluegill,34,86,8.5,n,n,n,NA,
2,02/21/2021,09:27:12.921,900.226001698510,ID900.226001698510,NorthCampus_CMR,bluegill,34,83,6.7,n,n,n,NA,
2,02/21/2021,09:29:06.172,900.226001167814,ID900.226001167814,NorthCampus_CMR,green_sunfish,35,85,10.2,y,n,n,NA,
2,02/21/2021,09:29:34.560,900.226001167867,ID900.226001167867,NorthCampus_CMR,creek_chub,35,114,15.9,y,n,n,NA,
2,02/21/2021,09:30:17.641,900.226001698538,ID900.226001698538,NorthCampus_CMR,bluegill,35,72,4.6,n,n,n,NA,
2,02/21/2021,09:30:43.596,900.226001698592,ID900.226001698592,NorthCampus_CMR,creek_chub,35,106,12,n,n,n,NA,
2,02/21/2021,09:31:12.482,900.226001698560,ID900.226001698560,NorthCampus_CMR,creek_chub,35,169,59.9,n,n,n,NA,
2,02/21/2021,09:31:39.376,900.226001698597,ID900.226001698597,NorthCampus_CMR,green_sunfish,35,77,7.2,n,n,n,NA,
2,02/21/2021,09:36:09.187,900.226001698514,ID900.226001698514,NorthCampus_CMR,green_sunfish,36,80,8.4,n,n,n,NA,
2,02/21/2021,09:37:30.058,900.226001698513,ID900.226001698513,NorthCampus_CMR,green_sunfish,37,77,6.8,n,n,n,NA,
2,02/21/2021,09:56:53.655,900.226001167839,ID900.226001167839,NorthCampus_CMR,creek_chub,38,91,8.1,y,n,n,NA,
2,02/21/2021,09:59:24.085,900.226001698574,ID900.226001698574,NorthCampus_CMR,creek_chub,38,104,11.9,n,n,n,NA,
2,02/21/2021,10:02:36.462,900.226001698502,ID900.226001698502,NorthCampus_CMR,creek_chub,38,122,21.3,n,n,n,NA,
2,02/21/2021,10:04:19.957,900.226001698512,ID900.226001698512,NorthCampus_CMR,creek_chub,38,110,14.3,n,n,n,NA,
2,02/21/2021,10:13:58.411,900.226001167742,ID900.226001167742,NorthCampus_CMR,creek_chub,39,91,7.6,y,n,n,NA,
2,02/21/2021,10:17:25.093,900.226001167884,ID900.226001167884,NorthCampus_CMR,bluehead_chub,40,92,8.8,y,n,n,NA,
2,02/21/2021,10:21:23.853,900.226001698580,ID900.226001698580,NorthCampus_CMR,green_sunfish,41,70,5.1,n,n,n,NA,
2,02/21/2021,10:24:58.396,900.226001698540,ID900.226001698540,NorthCampus_CMR,bluehead_chub,41,65,2.8,n,n,n,NA,
2,02/21/2021,10:37:03.447,900.226001167823,ID900.226001167823,NorthCampus_CMR,bluehead_chub,42,92,9.4,y,n,n,NA,
2,02/21/2021,10:38:29.801,900.226001698528,ID900.226001698528,NorthCampus_CMR,creek_chub,42,89,6,n,n,n,NA,
2,02/21/2021,10:39:36.991,900.226001698449,ID900.226001698449,NorthCampus_CMR,creek_chub,42,90,7.3,n,n,n,NA,
2,02/21/2021,10:42:05.818,900.226001698486,ID900.226001698486,NorthCampus_CMR,creek_chub,42,98,8.9,n,n,n,NA,
2,02/21/2021,10:44:01.785,900.226001698558,ID900.226001698558,NorthCampus_CMR,green_sunfish,42,92,12.3,n,n,n,NA,
2,02/21/2021,10:44:54.427,900.226001698420,ID900.226001698420,NorthCampus_CMR,redbreast_sunfish,42,63,4.1,n,n,n,NA,
2,02/21/2021,10:46:11.883,900.226001698433,ID900.226001698433,NorthCampus_CMR,creek_chub,42,68,3.3,n,n,n,NA,
2,02/21/2021,10:49:21.532,900.226001167723,ID900.226001167723,NorthCampus_CMR,redbreast_sunfish,43,112,20.8,y,n,n,NA,
2,02/21/2021,10:50:09.495,900.226001698578,ID900.226001698578,NorthCampus_CMR,green_sunfish,43,80,8.1,n,n,n,NA,
2,02/21/2021,10:51:00.978,900.226001698575,ID900.226001698575,NorthCampus_CMR,green_sunfish,43,74,6,n,n,n,NA,
2,02/21/2021,10:52:08.173,900.226001698523,ID900.226001698523,NorthCampus_CMR,bluehead_chub,43,85,7,n,n,n,NA,
3,05/15/2021,09:39:40.462,900.226001167772,ID900.226001167772,NorthCampus_CMR,bluehead_chub,1,104,14.2,y,n,n,NA,
3,05/15/2021,09:42:41.905,900.226001698559,ID900.226001698559,NorthCampus_CMR,bluehead_chub,1,102,15.3,n,n,n,NA,
3,05/15/2021,09:43:09.086,900.226001698577,ID900.226001698577,NorthCampus_CMR,bluehead_chub,1,102,13.1,n,n,n,NA,
3,05/15/2021,09:43:32.657,900.226001698588,ID900.226001698588,NorthCampus_CMR,green_sunfish,1,76,8.3,n,n,n,NA,
3,05/15/2021,09:43:59.144,900.226001698544,ID900.226001698544,NorthCampus_CMR,green_sunfish,1,67,5.5,n,n,n,NA,
3,05/15/2021,09:51:37.515,900.226001167959,ID900.226001167959,NorthCampus_CMR,creek_chub,2,130,25.5,y,n,n,NA,
3,05/15/2021,09:52:18.773,900.226001698442,ID900.226001698442,NorthCampus_CMR,green_sunfish,2,78,8.7,y,n,n,NA,
3,05/15/2021,09:52:44.269,900.226001167987,ID900.226001167987,NorthCampus_CMR,creek_chub,2,97,10.3,y,n,n,NA,
3,05/15/2021,09:53:01.469,900.226001167957,ID900.226001167957,NorthCampus_CMR,creek_chub,2,132,27.1,y,n,n,NA,
3,05/15/2021,09:54:11.763,900.226001698594,ID900.226001698594,NorthCampus_CMR,bluegill,2,62,3.8,n,n,n,NA,
3,05/15/2021,09:54:37.995,900.226001698593,ID900.226001698593,NorthCampus_CMR,creek_chub,2,95,9.8,n,n,n,NA,
3,05/15/2021,09:55:16.548,900.226001698579,ID900.226001698579,NorthCampus_CMR,creek_chub,2,111,18.3,n,n,n,NA,
3,05/15/2021,09:55:37.007,900.226001698573,ID900.226001698573,NorthCampus_CMR,bluegill,2,97,14.9,n,n,n,NA,
3,05/15/2021,09:55:58.826,900.226001698571,ID900.226001698571,NorthCampus_CMR,bluehead_chub,2,156,49.1,n,n,n,NA,
3,05/15/2021,09:56:28.278,900.226001698500,ID900.226001698500,NorthCampus_CMR,bluehead_chub,2,76,5.7,n,n,n,NA,
3,05/15/2021,09:56:53.324,900.226001698530,ID900.226001698530,NorthCampus_CMR,green_sunfish,2,77,7.4,n,n,n,NA,
3,05/15/2021,09:57:45.389,900.226001698533,ID900.226001698533,NorthCampus_CMR,bluegill,2,78,6.9,n,n,n,NA,
3,05/15/2021,09:58:54.738,900.226001698565,ID900.226001698565,NorthCampus_CMR,bluehead_chub,2,77,5.7,n,n,n,NA,
3,05/15/2021,10:00:51.590,900.226001698532,ID900.226001698532,NorthCampus_CMR,creek_chub,3,76,5.3,n,n,y,y,8/15/21 SK misidentification and  this is creek chub based on  occ4 photo
3,05/15/2021,10:06:37.194,900.226001698488,ID900.226001698488,NorthCampus_CMR,redbreast_sunfish,4,121,30.5,y,n,n,NA,
3,05/15/2021,10:07:09.918,900.226001167978,ID900.226001167978,NorthCampus_CMR,bluehead_chub,4,132,34.3,y,n,n,NA,
3,05/15/2021,10:07:44.485,900.226001698475,ID900.226001698475,NorthCampus_CMR,redbreast_sunfish,4,102,20.4,n,n,n,NA,
3,05/15/2021,10:08:10.659,900.226001698507,ID900.226001698507,NorthCampus_CMR,creek_chub,4,123,21.1,n,n,n,NA,
3,05/15/2021,10:08:59.853,900.226001698516,ID900.226001698516,NorthCampus_CMR,bluehead_chub,4,118,19.6,n,n,n,NA,
3,05/15/2021,10:09:21.755,900.226001698503,ID900.226001698503,NorthCampus_CMR,redbreast_sunfish,4,123,38.8,n,n,n,NA,
3,05/15/2021,10:09:53.736,900.226001698511,ID900.226001698511,NorthCampus_CMR,bluehead_chub,4,100,13.6,n,n,n,NA,
3,05/15/2021,10:10:41.671,900.226001698557,ID900.226001698557,NorthCampus_CMR,bluegill,4,86,9.9,n,n,n,NA,
3,05/15/2021,10:11:28.204,900.226001698529,ID900.226001698529,NorthCampus_CMR,redbreast_sunfish,4,134,46.6,n,n,n,NA,
3,05/15/2021,10:12:04.155,900.226001698543,ID900.226001698543,NorthCampus_CMR,striped_jumprock,4,152,41.1,n,n,n,NA,
3,05/15/2021,10:12:38.788,900.226001698590,ID900.226001698590,NorthCampus_CMR,bluehead_chub,4,122,22.2,n,n,n,NA,
3,05/15/2021,10:13:03.263,900.226001698591,ID900.226001698591,NorthCampus_CMR,creek_chub,4,106,14.1,n,n,n,NA,
3,05/15/2021,10:13:25.853,900.226001698535,ID900.226001698535,NorthCampus_CMR,creek_chub,4,105,14.1,n,n,n,NA,
3,05/15/2021,10:13:58.083,900.226001698576,ID900.226001698576,NorthCampus_CMR,redbreast_sunfish,4,94,14.3,n,n,n,NA,
3,05/15/2021,10:14:26.672,900.226001698464,ID900.226001698464,NorthCampus_CMR,bluehead_chub,4,81,6,n,n,n,NA,
3,05/15/2021,10:16:07.353,900.226001698549,ID900.226001698549,NorthCampus_CMR,green_sunfish,5,62,3.7,n,n,n,NA,
3,05/15/2021,10:16:42.967,900.226001698495,ID900.226001698495,NorthCampus_CMR,green_sunfish,5,93,15.2,n,n,n,NA,
3,05/15/2021,10:17:17.086,900.226001698546,ID900.226001698546,NorthCampus_CMR,bluehead_chub,5,77,5.8,n,n,n,NA,
3,05/15/2021,10:17:45.411,900.226001698536,ID900.226001698536,NorthCampus_CMR,creek_chub,5,109,14.8,n,n,n,NA,
3,05/15/2021,10:21:03.719,900.226001698445,ID900.226001698445,NorthCampus_CMR,creek_chub,6,105,13.9,y,n,n,NA,
3,05/15/2021,10:21:24.983,900.226001698522,ID900.226001698522,NorthCampus_CMR,redbreast_sunfish,6,80,9.6,n,n,n,NA,
3,05/15/2021,10:21:53.179,900.226001698550,ID900.226001698550,NorthCampus_CMR,bluegill,6,104,17.7,n,n,n,NA,
3,05/15/2021,10:22:13.145,900.226001698501,ID900.226001698501,NorthCampus_CMR,bluehead_chub,6,133,27,n,n,n,NA,
3,05/15/2021,10:22:32.049,900.226001698596,ID900.226001698596,NorthCampus_CMR,creek_chub,6,118,22.7,n,n,n,NA,
3,05/15/2021,10:23:05.778,900.226001698585,ID900.226001698585,NorthCampus_CMR,bluehead_chub,6,134,27.9,n,n,n,NA,
3,05/15/2021,10:23:30.049,900.226001698570,ID900.226001698570,NorthCampus_CMR,creek_chub,6,124,20.3,n,n,n,NA,
3,05/15/2021,10:23:51.651,900.226001698562,ID900.226001698562,NorthCampus_CMR,creek_chub,6,93,9.2,n,n,n,NA,
3,05/15/2021,10:24:12.711,900.226001698584,ID900.226001698584,NorthCampus_CMR,bluegill,6,75,6.1,n,n,n,NA,
3,05/15/2021,10:24:58.054,900.226001698561,ID900.226001698561,NorthCampus_CMR,creek_chub,6,110,14.6,n,n,n,NA,
3,05/15/2021,10:25:23.640,900.226001698542,ID900.226001698542,NorthCampus_CMR,creek_chub,6,107,14.9,n,n,n,NA,
3,05/15/2021,10:25:54.971,900.226001698555,ID900.226001698555,NorthCampus_CMR,creek_chub,6,112,13.9,n,n,n,NA,
3,05/15/2021,10:26:38.525,900.226001698405,ID900.226001698405,NorthCampus_CMR,bluehead_chub,6,68,4,n,n,n,NA,
3,05/15/2021,10:28:17.125,900.226001698572,ID900.226001698572,NorthCampus_CMR,green_sunfish,6,108,22.1,n,n,n,NA,
3,05/15/2021,10:28:46.133,900.226001698566,ID900.226001698566,NorthCampus_CMR,creek_chub,6,128,25.5,n,n,n,NA,
3,05/15/2021,10:29:22.934,900.226001698564,ID900.226001698564,NorthCampus_CMR,creek_chub,6,103,12.8,n,n,n,NA,
3,05/15/2021,10:29:44.766,900.226001698439,ID900.226001698439,NorthCampus_CMR,redbreast_sunfish,6,122,34.1,n,n,n,NA,
3,05/15/2021,10:30:07.308,900.226001698508,ID900.226001698508,NorthCampus_CMR,bluehead_chub,6,100,13.3,n,n,n,NA,
3,05/15/2021,10:31:24.704,900.226001698586,ID900.226001698586,NorthCampus_CMR,bluegill,6,85,9.8,n,n,n,NA,
3,05/15/2021,10:31:52.522,900.226001698541,ID900.226001698541,NorthCampus_CMR,green_sunfish,6,63,4.6,n,n,n,NA,
3,05/15/2021,10:32:25.500,900.226001698547,ID900.226001698547,NorthCampus_CMR,creek_chub,6,97,10.2,n,n,n,NA,
3,05/15/2021,11:37:15.129,900.226001698563,ID900.226001698563,NorthCampus_CMR,green_sunfish,7,85,11.2,n,n,n,NA,
3,05/15/2021,11:39:01.678,900.226001167863,ID900.226001167863,NorthCampus_CMR,green_sunfish,8,87,12,y,n,n,NA,
3,05/15/2021,11:39:26.951,900.226001698599,ID900.226001698599,NorthCampus_CMR,creek_chub,8,81,5.9,n,n,n,NA,
3,05/15/2021,11:39:46.188,900.226001698504,ID900.226001698504,NorthCampus_CMR,green_sunfish,8,97,16.6,n,n,n,NA,
3,05/15/2021,11:40:24.810,900.226001698531,ID900.226001698531,NorthCampus_CMR,green_sunfish,8,90,12.7,n,n,n,NA,
3,05/15/2021,11:41:07.787,900.226001698506,ID900.226001698506,NorthCampus_CMR,creek_chub,8,68,3.5,n,n,n,NA,
3,05/15/2021,11:43:40.700,900.226001698521,ID900.226001698521,NorthCampus_CMR,creek_chub,9,68,3.3,n,n,n,NA,
3,05/15/2021,11:44:08.884,900.226001698402,ID900.226001698402,NorthCampus_CMR,bluehead_chub,9,67,3.3,n,n,n,NA,
3,05/15/2021,11:49:47.309,900.226001698478,ID900.226001698478,NorthCampus_CMR,creek_chub,10,107,15.3,y,n,n,NA,
3,05/15/2021,11:50:07.771,900.226001167972,ID900.226001167972,NorthCampus_CMR,redbreast_sunfish,10,89,13.6,y,n,n,NA,
3,05/15/2021,11:50:27.573,900.226001167764,ID900.226001167764,NorthCampus_CMR,redbreast_sunfish,10,79,8.7,y,n,n,NA,
3,05/15/2021,11:50:48.553,900.226001167738,ID900.226001167738,NorthCampus_CMR,bluegill,10,96,13.7,y,n,n,NA,
3,05/15/2021,11:51:14.372,900.226001167796,ID900.226001167796,NorthCampus_CMR,green_sunfish,10,82,19.4,y,n,y,y,8/17/21 SK too heavy given the length changed 19.4 to 9.4
3,05/15/2021,11:51:58.804,900.226001698321,ID900.226001698321,NorthCampus_CMR,striped_jumprock,10,175,65.4,n,n,n,NA,
3,05/15/2021,11:52:24.490,900.226001698327,ID900.226001698327,NorthCampus_CMR,green_sunfish,10,91,12.5,n,n,n,NA,
3,05/15/2021,11:52:49.563,900.226001698351,ID900.226001698351,NorthCampus_CMR,redbreast_sunfish,10,148,58.5,n,n,n,NA,
3,05/15/2021,11:53:24.040,900.226001698366,ID900.226001698366,NorthCampus_CMR,redbreast_sunfish,10,135,41.3,n,n,n,NA,
3,05/15/2021,11:53:55.871,900.226001698331,ID900.226001698331,NorthCampus_CMR,green_sunfish,10,84,9.7,n,n,n,NA,
3,05/15/2021,11:54:17.337,900.226001698397,ID900.226001698397,NorthCampus_CMR,redbreast_sunfish,10,70,6.2,n,n,n,NA,
3,05/15/2021,11:54:50.695,900.226001698345,ID900.226001698345,NorthCampus_CMR,bluegill,10,102,15.9,n,n,n,NA,
3,05/15/2021,11:55:14.575,900.226001698382,ID900.226001698382,NorthCampus_CMR,bluehead_chub,10,84,7.4,n,n,n,NA,
3,05/15/2021,11:55:38.598,900.226001698396,ID900.226001698396,NorthCampus_CMR,creek_chub,10,105,12.5,n,n,n,NA,
3,05/15/2021,11:56:22.378,900.226001698359,ID900.226001698359,NorthCampus_CMR,creek_chub,10,110,14.7,n,n,n,NA,
3,05/15/2021,11:57:27.033,900.226001698363,ID900.226001698363,NorthCampus_CMR,bluehead_chub,10,108,14.3,n,n,n,NA,
3,05/15/2021,11:57:56.741,900.226001698476,ID900.226001698476,NorthCampus_CMR,bluehead_chub,10,110,16.3,n,n,n,NA,
3,05/15/2021,11:58:16.100,900.226001698554,ID900.226001698554,NorthCampus_CMR,green_sunfish,10,90,13.2,n,n,n,NA,
3,05/15/2021,11:58:49.298,900.226001698304,ID900.226001698304,NorthCampus_CMR,redbreast_sunfish,10,111,27.6,n,n,n,NA,
3,05/15/2021,11:59:11.718,900.226001698344,ID900.226001698344,NorthCampus_CMR,green_sunfish,10,82,9.7,n,n,n,NA,
3,05/15/2021,12:01:10.262,900.226001167715,ID900.226001167715,NorthCampus_CMR,redbreast_sunfish,11,99,16.2,y,n,n,NA,
3,05/15/2021,12:01:33.725,900.226001698334,ID900.226001698334,NorthCampus_CMR,bluehead_chub,11,88,7.1,n,n,n,NA,
3,05/15/2021,12:02:32.309,900.226001698337,ID900.226001698337,NorthCampus_CMR,bluehead_chub,11,70,4.4,n,n,n,NA,
3,05/15/2021,12:06:51.400,900.226001167952,ID900.226001167952,NorthCampus_CMR,green_sunfish,12,86,11.9,y,n,n,NA,
3,05/15/2021,12:07:13.618,900.226001167808,ID900.226001167808,NorthCampus_CMR,green_sunfish,12,104,19.3,y,n,n,NA,
3,05/15/2021,12:07:38.299,900.226001167926,ID900.226001167926,NorthCampus_CMR,redbreast_sunfish,12,149,62.4,y,n,n,NA,
3,05/15/2021,12:08:01.349,900.226001167841,ID900.226001167841,NorthCampus_CMR,bluehead_chub,12,127,25.5,y,n,n,NA,
3,05/15/2021,12:08:32.274,900.226001698303,ID900.226001698303,NorthCampus_CMR,redbreast_sunfish,12,118,28.2,n,n,n,NA,
3,05/15/2021,12:09:15.841,900.226001698301,ID900.226001698301,NorthCampus_CMR,bluegill,12,108,18.4,n,n,n,NA,
3,05/15/2021,12:09:35.022,900.226001698369,ID900.226001698369,NorthCampus_CMR,redbreast_sunfish,12,129,38.6,n,n,n,NA,
3,05/15/2021,12:10:25.055,900.226001698320,ID900.226001698320,NorthCampus_CMR,redbreast_sunfish,12,96,16.5,n,n,n,NA,
3,05/15/2021,12:10:47.891,900.226001698399,ID900.226001698399,NorthCampus_CMR,creek_chub,12,121,21.8,n,n,n,NA,
3,05/15/2021,12:11:20.329,900.226001698309,ID900.226001698309,NorthCampus_CMR,green_sunfish,12,89,12,n,n,n,NA,
3,05/15/2021,12:11:41.652,900.226001698349,ID900.226001698349,NorthCampus_CMR,green_sunfish,12,83,9.9,n,n,n,NA,
3,05/15/2021,12:12:09.832,900.226001698326,ID900.226001698326,NorthCampus_CMR,redbreast_sunfish,12,73,6.4,n,n,n,NA,
3,05/15/2021,12:12:57.392,900.226001698305,ID900.226001698305,NorthCampus_CMR,green_sunfish,12,93,14.5,n,n,n,NA,
3,05/15/2021,12:13:24.660,900.226001698376,ID900.226001698376,NorthCampus_CMR,redbreast_sunfish,12,104,20,n,n,n,NA,
3,05/15/2021,12:13:55.533,900.226001698389,ID900.226001698389,NorthCampus_CMR,green_sunfish,12,87,9.8,n,n,n,NA,
3,05/15/2021,12:14:32.642,900.226001698318,ID900.226001698318,NorthCampus_CMR,green_sunfish,12,68,5.8,n,n,n,NA,
3,05/15/2021,12:14:59.418,900.226001698390,ID900.226001698390,NorthCampus_CMR,redbreast_sunfish,12,80,9.9,n,n,n,NA,
3,05/15/2021,12:15:27.369,900.226001698315,ID900.226001698315,NorthCampus_CMR,bluehead_chub,12,107,15.2,n,n,n,NA,
3,05/15/2021,12:15:53.058,900.226001698364,ID900.226001698364,NorthCampus_CMR,bluehead_chub,12,120,22.3,n,n,n,NA,
3,05/15/2021,12:16:15.505,900.226001698313,ID900.226001698313,NorthCampus_CMR,bluehead_chub,12,136,31,n,n,n,NA,
3,05/15/2021,12:16:40.231,900.226001698317,ID900.226001698317,NorthCampus_CMR,green_sunfish,12,82,9.4,n,n,n,NA,
3,05/15/2021,12:19:23.610,900.226001167702,ID900.226001167702,NorthCampus_CMR,creek_chub,13,106,13.9,y,n,n,NA,
3,05/15/2021,12:19:56.487,900.226001698494,ID900.226001698494,NorthCampus_CMR,green_sunfish,13,101,19.5,y,n,n,NA,
3,05/15/2021,12:20:19.177,900.226001698499,ID900.226001698499,NorthCampus_CMR,green_sunfish,13,85,10.9,y,n,n,NA,
3,05/15/2021,12:20:36.637,900.226001698526,ID900.226001698526,NorthCampus_CMR,green_sunfish,13,93,14.8,n,n,y,y, 5/16/21 SK recap corrected: changed recap y to n
3,05/15/2021,12:21:04.486,900.226001698316,ID900.226001698316,NorthCampus_CMR,bluegill,13,80,7.7,n,n,n,NA,
3,05/15/2021,12:21:38.052,900.226001698340,ID900.226001698340,NorthCampus_CMR,creek_chub,13,119,16.8,n,n,n,NA,
3,05/15/2021,12:22:46.758,900.226001698336,ID900.226001698336,NorthCampus_CMR,bluehead_chub,13,117,21.4,n,n,n,NA,
3,05/15/2021,12:23:39.843,900.226001698386,ID900.226001698386,NorthCampus_CMR,creek_chub,13,120,20.3,n,n,n,NA,
3,05/15/2021,12:25:18.722,900.226001698461,ID900.226001698461,NorthCampus_CMR,green_sunfish,14,97,16.8,y,n,n,NA,
3,05/15/2021,12:25:41.880,900.226001698300,ID900.226001698300,NorthCampus_CMR,creek_chub,14,105,14.4,n,n,n,NA,
3,05/15/2021,12:26:04.051,900.226001698388,ID900.226001698388,NorthCampus_CMR,creek_chub,14,99,11.9,n,n,n,NA,
3,05/16/2021,07:39:07.195,900.226001167841,ID900.226001167841,NorthCampus_CMR,bluehead_chub,15,128,27.7,y,n,n,NA,
3,05/16/2021,07:40:08.246,900.226001698496,ID900.226001698496,NorthCampus_CMR,creek_chub,15,90,7.8,y,n,n,NA,
3,05/16/2021,07:42:40.135,900.226001698393,ID900.226001698393,NorthCampus_CMR,bluehead_chub,15,62,2.9,n,n,n,NA,
3,05/16/2021,07:43:13.110,900.226001698330,ID900.226001698330,NorthCampus_CMR,bluehead_chub,15,92,10.7,n,n,n,NA,
3,05/16/2021,07:43:46.304,900.226001698381,ID900.226001698381,NorthCampus_CMR,creek_chub,15,83,6.5,n,n,n,NA,
